Timestamp,X,Y,BTN_TOUCH,TOUCH_MAJOR,TOUCH_MINOR,TRACKING_ID,PRESSURE,FINGER
0.0,408,253,DOWN,10,2,6668,25,0
0.03381699999954435,409,254,HELD,10,2,6668,25,0
0.042392999999719905,413,257,HELD,10,2,6668,25,0
0.05072199999995064,415,259,HELD,10,2,6668,25,0
0.059154999999009306,419,261,HELD,10,2,6668,25,0
0.06664699999964796,424,263,HELD,10,2,6668,25,0
0.07611399999950663,431,265,HELD,10,2,6668,25,0
0.08357600000090315,437,267,HELD,10,2,6668,25,0
0.09238900000127614,443,269,HELD,10,2,6668,25,0
0.10051300000122865,449,270,HELD,10,2,6668,25,0
0.10892500000045402,456,272,HELD,10,2,6668,25,0
0.1164070000013453,462,273,HELD,10,2,6668,25,0
0.12566399999923306,470,274,HELD,10,2,6668,25,0
0.13333899999997811,476,273,HELD,10,2,6668,25,0
0.14242599999852246,483,274,HELD,10,2,6668,25,0
0.15027000000191038,489,273,HELD,10,2,6668,25,0
0.1588660000015807,495,274,HELD,10,2,6668,25,0
0.16742700000031618,499,273,HELD,10,2,6668,25,0
0.17574299999978393,504,274,HELD,10,2,6668,25,0
0.1832009999998263,508,272,HELD,10,2,6668,25,0
0.19227700000192272,514,271,HELD,10,2,6668,25,0
0.20010099999853992,518,270,HELD,10,2,6668,25,0
0.2088800000019546,523,269,HELD,10,2,6668,25,0
0.21733099999983096,527,268,HELD,10,2,6668,25,0
0.22558399999979883,531,267,HELD,10,2,6668,25,0
0.23405600000114646,535,266,HELD,10,2,6668,25,0
0.2422420000002603,540,265,HELD,10,2,6668,25,0
0.24994000000151573,543,264,HELD,10,2,6668,25,0
0.2587940000012168,547,263,HELD,10,2,6668,25,0
0.2671330000011949,550,262,HELD,10,2,6668,25,0
0.2754740000018501,554,261,HELD,10,2,6668,25,0
0.2837870000003022,557,260,HELD,10,2,6668,25,0
0.29223500000080094,560,261,HELD,10,2,6668,25,0
0.2997590000013588,562,259,HELD,11,2,6668,25,0
0.30881500000032247,565,261,HELD,10,2,6668,25,0
0.31663599999956205,567,258,HELD,11,2,6668,25,0
0.32549400000061723,570,257,HELD,10,2,6668,25,0
0.3336440000020957,572,256,HELD,11,2,6668,25,0
0.3422070000015083,574,257,HELD,10,2,6668,25,0
0.3505350000014005,575,255,HELD,11,2,6668,25,0
0.3586990000003425,577,257,HELD,10,2,6668,25,0
0.3664600000010978,578,255,HELD,11,2,6668,25,0
0.3753660000002128,579,257,HELD,10,2,6668,25,0
0.38337400000091293,580,254,HELD,11,2,6668,25,0
0.39218199999959324,582,257,HELD,10,2,6668,25,0
0.40034100000048056,580,253,HELD,11,2,6668,25,0
0.4086680000000342,583,257,HELD,10,2,6668,25,0
0.4165370000009716,584,252,HELD,11,2,6668,25,0
0.42540100000042,585,251,HELD,10,2,6668,25,0
0.4332030000005034,584,250,HELD,11,2,6668,25,0
0.4419369999995979,586,251,HELD,10,2,6668,25,0
0.45011499999964144,587,248,HELD,11,2,6668,26,0
0.45864499999879627,589,247,HELD,10,2,6668,25,0
0.46712200000183657,590,246,HELD,11,2,6668,27,0
0.47545000000172877,591,245,HELD,10,2,6668,25,0
0.48296299999856274,592,244,HELD,11,2,6668,27,0
0.49209500000142725,593,245,HELD,10,2,6668,25,0
0.49989500000083353,592,243,HELD,11,2,6668,27,0
0.5086000000010245,594,242,HELD,10,2,6668,25,0
0.5171310000005178,592,241,HELD,11,2,6668,28,0
0.5254859999986365,595,242,HELD,10,2,6668,25,0
0.5327519999991637,592,240,HELD,11,2,6668,28,0
0.5418759999993199,596,242,HELD,10,2,6668,25,0
0.5497429999995802,592,239,HELD,11,2,6668,28,0
0.5668540000006033,596,238,HELD,10,2,6668,25,0
0.5753629999999248,597,237,HELD,11,2,6668,28,0
0.5836210000015853,596,236,HELD,10,2,6668,25,0
0.5996770000019751,597,235,HELD,11,2,6668,28,0
0.6166610000000219,596,234,HELD,10,2,6668,25,0
0.6336499999997613,595,233,HELD,11,2,6668,28,0
0.6420739999994112,596,232,HELD,10,2,6668,25,0
0.6495209999993676,594,231,HELD,11,2,6668,28,0
0.6586329999990994,593,230,HELD,10,2,6668,25,0
0.6664659999987634,592,229,HELD,11,2,6668,28,0
0.6750910000009753,591,228,HELD,10,2,6668,25,0
0.683404999999766,589,226,HELD,11,2,6668,28,0
0.6917770000000019,588,225,HELD,10,2,6668,25,0
0.7000880000014149,587,224,HELD,11,2,6668,28,0
0.708411999999953,586,225,HELD,10,2,6668,25,0
0.7159879999999248,585,223,HELD,11,2,6668,28,0
0.7252300000000105,584,222,HELD,10,2,6668,25,0
0.7329280000012659,583,220,HELD,11,2,6668,28,0
0.7419970000009926,584,219,HELD,10,2,6668,25,0
0.7499600000010105,582,218,HELD,11,2,6668,28,0
0.7584800000004179,584,217,HELD,10,2,6668,25,0
0.7660150000010617,581,216,HELD,11,2,6668,28,0
0.7751810000008845,584,215,HELD,10,2,6668,25,0
0.7829210000018065,581,213,HELD,11,2,6668,28,0
0.7916049999985262,584,212,HELD,10,2,6668,25,0
0.799881999999343,581,211,HELD,11,2,6668,28,0
0.8168450000011944,584,210,HELD,10,2,6668,25,0
0.8251229999987117,581,209,HELD,11,2,6668,28,0
0.8327410000019881,584,208,HELD,10,2,6668,25,0
0.8416160000015225,581,207,HELD,11,2,6668,28,0
0.849686000001384,584,205,HELD,10,2,6668,25,0
0.8583870000002207,582,204,HELD,11,2,6668,28,0
0.8666410000005271,584,202,HELD,10,2,6668,25,0
0.8751080000001821,583,201,HELD,11,2,6668,28,0
0.8823049999991781,584,200,HELD,10,2,6668,25,0
0.8917230000006384,584,199,HELD,11,2,6668,28,0
0.8992380000017874,584,198,HELD,10,2,6668,25,0
0.9081049999986135,585,197,HELD,11,2,6668,28,0
0.9162109999997483,584,196,HELD,10,2,6668,25,0
0.9248130000014498,585,195,HELD,11,2,6668,28,0
0.974978000002011,584,196,HELD,10,2,6668,25,0
0.9831540000013774,584,195,HELD,11,2,6668,28,0
0.9915739999996731,584,197,HELD,10,2,6668,25,0
1.0001030000021274,583,198,HELD,11,2,6668,28,0
1.0080710000002,584,200,HELD,10,2,6668,25,0
