Timestamp,X,Y,BTN_TOUCH,TOUCH_MAJOR,TOUCH_MINOR,TRACKING_ID,PRESSURE,FINGER
0.0,350,1404,DOWN,11,-420,2526,38,0
0.032676000000719796,348,1406,HELD,11,-420,2526,38,0
0.04210899999998219,347,1408,HELD,11,-420,2526,38,0
0.049881000000823406,344,1411,HELD,11,-420,2526,38,0
0.05858100000114064,340,1416,HELD,11,-420,2526,38,0
0.06680700000106299,335,1420,HELD,11,-420,2526,38,0
0.0752730000003794,330,1424,HELD,11,-420,2526,38,0
0.08372200000121666,324,1428,HELD,11,-420,2526,38,0
0.09212700000171026,319,1434,HELD,11,-420,2526,38,0
0.09943700000076205,313,1438,HELD,11,-420,2526,38,0
0.10872200000085286,309,1442,HELD,11,-420,2526,38,0
0.11631100000158767,304,1446,HELD,11,-420,2526,38,0
0.12533100000109698,300,1451,HELD,11,-420,2526,38,0
0.13344400000096357,296,1455,HELD,11,-420,2526,38,0
0.14196700000138662,293,1459,HELD,11,-420,2526,38,0
0.14941800000087824,289,1462,HELD,11,-420,2526,38,0
0.15852900000027148,287,1466,HELD,11,-420,2526,38,0
0.16626300000098126,284,1469,HELD,11,-420,2526,38,0
0.17529500000091502,283,1472,HELD,11,-420,2526,38,0
0.18317999999999302,281,1475,HELD,11,-420,2526,38,0
0.19179300000178046,279,1478,HELD,11,-420,2526,38,0
0.20016900000155147,278,1480,HELD,11,-420,2526,38,0
0.20836100000087754,277,1482,HELD,11,-420,2526,38,0
0.2157790000001114,276,1484,HELD,11,-420,2526,38,0
0.22524700000030862,275,1486,HELD,11,-420,2526,38,0
0.2330130000009376,276,1487,HELD,11,-420,2526,38,0
0.24183500000071945,275,1489,HELD,11,-420,2526,38,0
0.25821300000097835,276,1490,HELD,11,-420,2526,38,0
0.3081690000017261,276,1489,HELD,11,-420,2526,38,0
0.32513200000175857,277,1490,HELD,11,-420,2526,38,0
0.333228000001327,278,1489,HELD,11,-420,2526,38,0
0.3417570000001433,279,1490,HELD,11,-420,2526,38,0
0.3493240000007063,280,1489,HELD,11,-420,2526,38,0
0.3581930000000284,281,1490,HELD,11,-420,2526,38,0
0.3662900000017544,283,1488,HELD,11,-420,2526,38,0
0.37503900000046997,286,1490,HELD,11,-420,2526,38,0
0.38299600000027567,288,1486,HELD,11,-420,2526,38,0
0.39157300000078976,290,1485,HELD,11,-420,2526,38,0
0.398882000001322,292,1483,HELD,11,-420,2526,38,0
0.40805900000123074,296,1481,HELD,11,-420,2526,38,0
0.41583600000012666,298,1477,HELD,11,-420,2526,38,0
0.4246640000001207,300,1474,HELD,11,-420,2526,38,0
0.43277300000045216,301,1470,HELD,11,-420,2526,38,0
0.44141900000067835,303,1468,HELD,11,-420,2526,38,0
0.4497430000010354,304,1464,HELD,11,-420,2526,38,0
0.4580020000012155,307,1460,HELD,11,-420,2526,38,0
0.46560200000021723,308,1455,HELD,11,-420,2526,38,0
0.4747240000015154,309,1451,HELD,11,-420,2526,38,0
0.4825520000013057,310,1445,HELD,11,-420,2526,38,0
0.49127300000145624,312,1439,HELD,11,-420,2526,38,0
0.4994220000007772,310,1433,HELD,11,-420,2526,38,0
0.5080530000013823,313,1428,HELD,11,-420,2526,38,0
0.5165980000001582,310,1422,HELD,11,-420,2526,38,0
0.5246120000010706,313,1418,HELD,11,-420,2526,38,0
0.5322480000013456,310,1413,HELD,11,-420,2526,38,0
0.5414290000007895,313,1409,HELD,11,-420,2526,38,0
0.5492160000012518,312,1405,HELD,11,-420,2526,38,0
0.5578580000001239,311,1402,HELD,11,-420,2526,38,0
0.5661700000000565,310,1398,HELD,11,-420,2526,38,0
0.574586000000636,309,1396,HELD,11,-420,2526,38,0
0.5820370000001276,307,1393,HELD,11,-420,2526,38,0
0.5912770000013552,306,1390,HELD,11,-420,2526,38,0
0.5990190000011353,305,1388,HELD,11,-420,2526,38,0
0.6078990000005433,306,1386,HELD,11,-420,2526,38,0
0.6158980000000156,304,1384,HELD,11,-420,2526,38,0
0.624682000001485,306,1382,HELD,11,-420,2526,38,0
0.6330860000016401,304,1380,HELD,11,-420,2526,38,0
0.6411170000010316,306,1378,HELD,11,-420,2526,38,0
0.6487230000002455,304,1377,HELD,11,-420,2526,38,0
0.6581680000017514,305,1376,HELD,11,-420,2526,38,0
0.6656540000003588,304,1375,HELD,11,-420,2526,38,0
0.6825680000001739,305,1374,HELD,11,-420,2526,38,0
0.6995530000003782,304,1373,HELD,11,-420,2526,38,0
0.7077070000013919,306,1374,HELD,11,-420,2526,38,0
0.715464000000793,304,1373,UP,11,-420,4294967295,38,0
0.9483250000012049,306,1592,DOWN,9,-420,2527,19,0
0.9821650000012596,304,1590,HELD,11,-420,4294967295,38,0
0.9909970000007888,307,1587,HELD,9,-420,2527,19,0
0.9993200000008073,304,1581,HELD,11,-420,4294967295,38,0
1.0076820000012958,309,1574,HELD,9,-420,2527,19,0
1.0149840000012773,310,1565,HELD,11,-420,4294967295,38,0
1.024070000001302,313,1556,HELD,9,-420,2527,19,0
1.0319320000016887,314,1547,HELD,10,-420,4294967295,38,0
1.0406590000002325,315,1539,HELD,9,-420,2527,19,0
1.0490630000003875,316,1530,HELD,10,-420,4294967295,38,0
1.0576660000006086,317,1523,HELD,9,-420,2527,19,0
1.0660210000005463,318,1515,HELD,10,-420,4294967295,38,0
1.0742120000013529,320,1507,HELD,9,-420,2527,19,0
1.081666000000041,321,1500,HELD,10,-420,4294967295,38,0
1.0908680000011373,323,1494,HELD,9,-420,2527,19,0
1.0987800000002608,325,1484,HELD,10,-420,4294967295,38,0
1.1073100000012346,329,1473,HELD,9,-420,2527,19,0
1.1155320000016218,330,1462,HELD,10,-420,4294967295,38,0
1.124009000001024,332,1452,HELD,9,-420,2527,19,0
1.131377000001521,333,1442,HELD,10,-420,4294967295,38,0
1.1406650000008085,336,1434,HELD,9,-420,2527,19,0
1.1483450000014273,333,1425,HELD,10,-420,4294967295,38,0
1.1573010000010981,337,1417,HELD,9,-420,2527,19,0
1.1652630000007775,333,1411,HELD,10,-420,4294967295,38,0
1.1739940000006754,339,1408,HELD,9,-420,2527,19,0
1.1822290000000066,333,1411,UP,10,-420,4294967295,38,0
1.3812940000007075,327,1566,DOWN,9,-420,2528,29,0
1.4150440000012168,326,1564,HELD,10,-420,4294967295,38,0
1.4238320000004023,325,1563,HELD,9,-420,2528,29,0
1.4319900000009511,322,1560,HELD,10,-420,4294967295,38,0
1.4402550000013434,319,1556,HELD,9,-420,2528,29,0
1.4478410000010626,314,1551,HELD,10,-420,4294967295,38,0
1.456902000001719,310,1546,HELD,9,-420,2528,29,0
1.464999000001626,304,1541,HELD,10,-420,4294967295,38,0
1.4738240000006044,299,1536,HELD,9,-420,2528,29,0
1.4820340000005672,293,1531,HELD,10,-420,4294967295,38,0
1.4904410000017378,287,1527,HELD,9,-420,2528,29,0
1.4989630000000034,281,1522,HELD,10,-420,4294967295,38,0
1.5071140000000014,276,1519,HELD,9,-420,2528,29,0
1.5145070000016858,270,1515,HELD,10,-420,4294967295,38,0
1.5234630000013567,265,1513,HELD,9,-420,2528,29,0
1.5317050000012387,259,1510,HELD,10,-420,4294967295,38,0
1.540117000000464,255,1509,HELD,9,-420,2528,29,0
1.548411000001579,250,1507,HELD,10,-420,4294967295,38,0
1.5567650000011781,247,1509,HELD,9,-420,2528,29,0
1.5642490000009275,243,1507,HELD,10,-420,4294967295,38,0
1.5734270000011747,239,1509,HELD,9,-420,2528,29,0
1.5811890000004496,236,1507,HELD,10,-420,4294967295,38,0
1.590159000001222,234,1509,HELD,9,-420,2528,29,0
1.5981710000014573,232,1507,HELD,10,-420,4294967295,38,0
1.6067720000010013,231,1508,HELD,9,-420,2528,29,0
1.6150950000010198,232,1507,UP,10,-420,4294967295,38,0
1.7318580000010115,415,297,DOWN,9,-420,2529,21,0
1.764301000001069,416,1507,HELD,10,-420,4294967295,38,0
1.7732680000008259,417,298,HELD,9,-420,2529,21,0
1.7812360000007175,419,1507,HELD,10,-420,4294967295,38,0
1.789862000001449,422,300,HELD,9,-420,2529,21,0
1.7981810000001133,424,301,HELD,10,-420,4294967295,38,0
1.8067800000007992,428,303,HELD,9,-420,2529,21,0
1.8140980000007403,433,304,HELD,10,-420,4294967295,38,0
1.8233740000014222,441,307,HELD,9,-420,2529,21,0
1.8312570000016422,448,310,HELD,10,-420,4294967295,38,0
1.8400590000001102,456,314,HELD,9,-420,2529,21,0
1.8482080000012502,462,316,HELD,10,-420,4294967295,38,0
1.8564500000011321,469,319,HELD,9,-420,2529,21,0
1.865090000001146,475,320,HELD,10,-420,4294967295,38,0
1.8731010000010428,481,322,HELD,9,-420,2529,21,0
1.8809730000011768,486,323,HELD,10,-420,4294967295,38,0
1.8899570000012318,491,326,HELD,9,-420,2529,21,0
1.8978990000014164,495,328,HELD,10,-420,4294967295,38,0
1.9064780000007886,500,330,HELD,9,-420,2529,21,0
1.9146270000001095,503,331,HELD,10,-420,4294967295,38,0
1.9231030000009923,507,332,HELD,9,-420,2529,21,0
1.931551000001491,511,333,HELD,10,-420,4294967295,38,0
1.9397630000003119,516,335,HELD,9,-420,2529,21,0
1.9474220000010973,520,336,HELD,10,-420,4294967295,38,0
1.9564250000003085,524,339,HELD,9,-420,2529,21,0
1.9643120000000636,527,340,HELD,10,-420,4294967295,38,0
1.9730410000011034,530,341,HELD,9,-420,2529,21,0
1.9812590000001364,532,342,HELD,10,-420,4294967295,38,0
1.989705000001777,535,343,HELD,9,-420,2529,21,0
1.9982170000002952,536,344,HELD,10,-420,4294967295,22,0
2.006353000000672,538,345,HELD,9,-420,2529,21,0
2.0140410000003612,539,344,HELD,10,-420,4294967295,22,0
2.02300600000126,540,346,HELD,9,-420,2529,21,0
2.0312190000004193,541,347,HELD,10,-420,4294967295,23,0
2.0396720000007917,542,348,HELD,9,-420,2529,21,0
2.048147000001336,543,349,HELD,10,-420,4294967295,23,0
2.0562990000016725,544,350,HELD,9,-420,2529,21,0
2.072933000001285,545,351,HELD,10,-420,4294967295,23,0
2.080777000001035,544,352,HELD,9,-420,2529,21,0
2.089655000001585,545,353,HELD,10,-420,4294967295,23,0
2.0977250000014465,544,352,HELD,9,-420,2529,24,0
2.106234000000768,545,354,HELD,10,-420,4294967295,23,0
2.122882000001482,544,355,HELD,9,-420,2529,24,0
2.130488000000696,545,354,HELD,10,-420,4294967295,25,0
2.1814350000004197,544,355,HELD,9,-420,2529,26,0
2.197206000000733,545,354,HELD,10,-420,4294967295,27,0
2.214380000001256,544,355,HELD,9,-420,2529,26,0
2.222815000000992,545,356,HELD,10,-420,4294967295,27,0
2.2640970000011293,543,355,HELD,9,-420,2529,26,0
2.2727370000011433,545,357,HELD,10,-420,4294967295,27,0
2.28087400000004,542,355,HELD,9,-420,2529,26,0
2.313867000000755,541,357,HELD,10,-420,4294967295,27,0
2.339389000000665,542,358,HELD,9,-420,2529,26,0
2.3475330000001122,540,357,HELD,10,-420,4294967295,27,0
2.355998000000909,542,359,HELD,9,-420,2529,26,0
2.3644190000013623,539,357,HELD,10,-420,4294967295,27,0
2.3726170000009006,542,360,HELD,9,-420,2529,26,0
2.380270000001474,538,357,HELD,10,-420,4294967295,27,0
2.397210000000996,537,361,HELD,9,-420,2529,26,0
2.4059830000005604,538,362,HELD,10,-420,4294967295,27,0
2.4141950000012002,536,363,HELD,9,-420,2529,26,0
2.4227890000001935,538,364,HELD,10,-420,4294967295,27,0
2.431263000000399,535,363,HELD,9,-420,2529,26,0
2.439228000001094,538,365,HELD,10,-420,4294967295,27,0
2.447209000001749,534,366,HELD,9,-420,2529,26,0
2.456115000000864,538,367,HELD,10,-420,4294967295,27,0
2.4641690000007657,533,368,HELD,9,-420,2529,26,0
2.4727440000006027,538,369,HELD,10,-420,4294967295,27,0
2.480834000001778,532,368,HELD,9,-420,2529,26,0
2.4892130000007455,531,370,HELD,10,-420,4294967295,27,0
2.4969990000008693,530,371,HELD,9,-420,2529,26,0
2.5061140000016167,531,372,HELD,10,-420,4294967295,27,0
2.5138480000005075,529,373,HELD,9,-420,2529,26,0
2.522679000001517,531,374,HELD,10,-420,4294967295,27,0
2.5308190000014292,528,373,HELD,9,-420,2529,26,0
2.5393890000013926,531,375,HELD,10,-420,4294967295,27,0
2.5636670000003505,531,375,HELD,10,-420,4294967295,27,0
2.5636670000003505,331,1597,,10,-420,2530,21,1
2.589382000000114,529,375,HELD,10,-420,4294967295,27,0
2.5974720000012894,529,375,HELD,11,-420,4294967295,27,0
2.5974720000012894,330,1594,HELD,10,-420,2530,21,1
2.605795000001308,530,375,HELD,11,-420,4294967295,27,0
2.605795000001308,330,1591,HELD,10,-420,2530,21,1
2.614234000000579,530,374,HELD,11,-420,4294967295,27,0
2.614234000000579,330,1587,HELD,10,-420,2530,21,1
2.6225870000016585,531,374,HELD,11,-420,4294967295,27,0
2.6225870000016585,330,1584,HELD,10,-420,2530,21,1
2.6301260000000184,532,373,HELD,11,-420,4294967295,27,0
2.6301260000000184,330,1579,HELD,10,-420,2530,21,1
2.639236000000892,533,373,HELD,11,-420,4294967295,27,0
2.639236000000892,330,1574,HELD,10,-420,2530,21,1
2.6472950000006676,534,371,HELD,11,-420,4294967295,27,0
2.6472950000006676,330,1569,HELD,10,-420,2530,21,1
2.655696000001626,535,370,HELD,11,-420,4294967295,27,0
2.655696000001626,331,1564,HELD,10,-420,2530,21,1
2.6642100000008213,537,368,HELD,11,-420,4294967295,27,0
2.6642100000008213,331,1560,HELD,10,-420,2530,21,1
2.6725250000017695,539,367,HELD,11,-420,4294967295,27,0
2.6725250000017695,332,1559,HELD,10,-420,2530,21,1
2.6800420000017766,540,365,HELD,11,-420,4294967295,27,0
2.6800420000017766,332,1555,HELD,10,-420,2530,21,1
2.6889980000014475,542,364,HELD,11,-420,4294967295,27,0
2.6889980000014475,332,1551,HELD,10,-420,2530,21,1
2.696808000000601,543,362,HELD,11,-420,4294967295,27,0
2.696808000000601,332,1546,HELD,10,-420,2530,21,1
2.705669000000853,544,360,HELD,11,-420,4294967295,27,0
2.705669000000853,333,1542,HELD,10,-420,2530,21,1
2.713720000001558,545,358,HELD,11,-420,4294967295,27,0
2.713720000001558,333,1537,HELD,10,-420,2530,21,1
2.722246000001178,546,357,HELD,11,-420,4294967295,27,0
2.722246000001178,333,1534,HELD,10,-420,2530,21,1
2.7305910000013682,547,356,HELD,11,-420,4294967295,27,0
2.7305910000013682,333,1529,HELD,10,-420,2530,21,1
2.7389190000012604,548,355,HELD,11,-420,4294967295,27,0
2.7389190000012604,333,1525,HELD,10,-420,2530,21,1
2.7464790000012727,549,354,HELD,11,-420,4294967295,27,0
2.7464790000012727,333,1520,HELD,10,-420,2530,21,1
2.7555800000009185,551,353,HELD,11,-420,4294967295,27,0
2.7555800000009185,333,1517,HELD,10,-420,2530,21,1
2.7634020000004966,551,352,HELD,11,-420,4294967295,27,0
2.7634020000004966,333,1513,HELD,10,-420,2530,21,1
2.772212000001673,552,352,HELD,11,-420,4294967295,27,0
2.772212000001673,333,1509,HELD,10,-420,2530,21,1
2.7803680000015447,552,350,HELD,11,-420,4294967295,27,0
2.7803680000015447,333,1506,HELD,10,-420,2530,21,1
2.78885800000171,552,348,HELD,11,-420,4294967295,27,0
2.78885800000171,334,1504,HELD,10,-420,2530,21,1
2.7976010000002134,552,346,HELD,11,-420,4294967295,27,0
2.7976010000002134,334,1501,HELD,10,-420,2530,21,1
2.805593000000954,553,344,HELD,11,-420,4294967295,27,0
2.805593000000954,334,1499,HELD,10,-420,2530,21,1
2.81342400000176,553,342,HELD,11,-420,4294967295,27,0
2.81342400000176,334,1498,HELD,10,-420,2530,21,1
